[12:41:55.998] Namespace(root_path='../data/ACDC', volume_path='../data/ACDC/test', n_skip=1, z_spacing=10, dataset='ACDC', list_dir='./lists/lists_ACDC', num_classes=4, output_dir='./model_out_acdc', max_iterations=30000, max_epochs=150, batch_size=24, n_gpu=1, deterministic=1, base_lr=0.0001, img_size=224, seed=1234, cfg='configs/swin_tiny_patch4_window7_224_lite.yaml', opts=None, zip=False, cache_mode='part', resume=None, accumulation_steps=None, use_checkpoint=False, amp_opt_level='O1', tag=None, eval=False, throughput=False)
[12:41:56.005] 55 iterations per epoch. 8250 max iterations 
[12:42:00.184] iteration 1 : loss : 1.250152, lr_: 0.000100
[12:43:56.018] iteration 376 : loss : 0.062792, lr_: 0.000096
[12:43:56.226] iteration 377 : loss : 0.049539, lr_: 0.000096
[12:43:56.433] iteration 378 : loss : 0.047427, lr_: 0.000096
[12:43:56.640] iteration 379 : loss : 0.053415, lr_: 0.000096
[12:43:56.848] iteration 380 : loss : 0.047748, lr_: 0.000096
[12:43:57.087] iteration 381 : loss : 0.051101, lr_: 0.000096
[12:43:57.294] iteration 382 : loss : 0.050660, lr_: 0.000096
[12:43:57.502] iteration 383 : loss : 0.058114, lr_: 0.000096
[12:43:57.710] iteration 384 : loss : 0.047781, lr_: 0.000096
[12:43:57.800] iteration 385 : loss : 0.045644, lr_: 0.000096
[12:43:57.845] 
Validation ===>
[12:44:03.828] avg_dsc: 0.810013
[12:44:04.538] iteration 386 : loss : 0.042506, lr_: 0.000096
[12:44:04.799] iteration 387 : loss : 0.048721, lr_: 0.000096
[12:44:05.007] iteration 388 : loss : 0.047721, lr_: 0.000096
[12:44:05.216] iteration 389 : loss : 0.049402, lr_: 0.000096
[12:44:05.424] iteration 390 : loss : 0.047054, lr_: 0.000096
[12:44:05.634] iteration 391 : loss : 0.060494, lr_: 0.000096
[12:44:05.841] iteration 392 : loss : 0.052244, lr_: 0.000096
[12:44:06.049] iteration 393 : loss : 0.050466, lr_: 0.000096
[12:44:06.256] iteration 394 : loss : 0.048005, lr_: 0.000096
[12:44:06.463] iteration 395 : loss : 0.044805, lr_: 0.000096
[12:44:06.671] iteration 396 : loss : 0.062402, lr_: 0.000096
[12:44:06.880] iteration 397 : loss : 0.047146, lr_: 0.000096
[12:44:07.090] iteration 398 : loss : 0.042008, lr_: 0.000096
[12:44:07.299] iteration 399 : loss : 0.047170, lr_: 0.000096
[12:44:07.506] iteration 400 : loss : 0.050198, lr_: 0.000096
[12:44:07.751] iteration 401 : loss : 0.050163, lr_: 0.000096
[12:44:07.959] iteration 402 : loss : 0.043571, lr_: 0.000096
[12:44:08.166] iteration 403 : loss : 0.045040, lr_: 0.000096
[12:44:08.375] iteration 404 : loss : 0.041980, lr_: 0.000096
[12:44:08.582] iteration 405 : loss : 0.043401, lr_: 0.000096
[12:44:08.793] iteration 406 : loss : 0.050171, lr_: 0.000096
[12:44:09.001] iteration 407 : loss : 0.043838, lr_: 0.000096
[12:44:09.208] iteration 408 : loss : 0.055142, lr_: 0.000096
[12:44:09.418] iteration 409 : loss : 0.058359, lr_: 0.000096
[12:44:09.627] iteration 410 : loss : 0.059965, lr_: 0.000096
[12:44:09.836] iteration 411 : loss : 0.043929, lr_: 0.000096
[12:44:10.043] iteration 412 : loss : 0.049410, lr_: 0.000096
[12:44:10.252] iteration 413 : loss : 0.043799, lr_: 0.000095
[12:44:10.459] iteration 414 : loss : 0.047830, lr_: 0.000095
[12:44:10.667] iteration 415 : loss : 0.042781, lr_: 0.000095
[12:44:10.875] iteration 416 : loss : 0.045874, lr_: 0.000095
[12:44:11.084] iteration 417 : loss : 0.045533, lr_: 0.000095
[12:44:11.291] iteration 418 : loss : 0.048682, lr_: 0.000095
[12:44:11.498] iteration 419 : loss : 0.047433, lr_: 0.000095
[12:44:11.708] iteration 420 : loss : 0.046657, lr_: 0.000095
[12:44:11.953] iteration 421 : loss : 0.045330, lr_: 0.000095
[12:44:12.162] iteration 422 : loss : 0.053199, lr_: 0.000095
[12:44:12.370] iteration 423 : loss : 0.043183, lr_: 0.000095
[12:44:12.578] iteration 424 : loss : 0.055787, lr_: 0.000095
[12:44:12.784] iteration 425 : loss : 0.064911, lr_: 0.000095
[12:44:12.991] iteration 426 : loss : 0.042518, lr_: 0.000095
[12:44:13.198] iteration 427 : loss : 0.045767, lr_: 0.000095
[12:44:13.404] iteration 428 : loss : 0.053474, lr_: 0.000095
[12:44:13.610] iteration 429 : loss : 0.047885, lr_: 0.000095
[12:44:13.817] iteration 430 : loss : 0.040287, lr_: 0.000095
[12:44:14.023] iteration 431 : loss : 0.044705, lr_: 0.000095
[12:44:14.228] iteration 432 : loss : 0.052875, lr_: 0.000095
[12:44:14.434] iteration 433 : loss : 0.052257, lr_: 0.000095
[12:44:14.641] iteration 434 : loss : 0.045794, lr_: 0.000095
[12:44:14.847] iteration 435 : loss : 0.047969, lr_: 0.000095
[12:44:15.053] iteration 436 : loss : 0.042385, lr_: 0.000095
[12:44:15.260] iteration 437 : loss : 0.042692, lr_: 0.000095
[12:44:15.466] iteration 438 : loss : 0.043076, lr_: 0.000095
[12:44:15.675] iteration 439 : loss : 0.049335, lr_: 0.000095
[12:44:15.764] iteration 440 : loss : 0.046023, lr_: 0.000095
[12:44:15.838] 
Validation ===>
[12:44:21.401] avg_dsc: 0.801256
[12:44:22.272] iteration 441 : loss : 0.046369, lr_: 0.000095
[12:44:22.484] iteration 442 : loss : 0.038812, lr_: 0.000095
[12:44:22.692] iteration 443 : loss : 0.041634, lr_: 0.000095
[12:44:22.900] iteration 444 : loss : 0.042675, lr_: 0.000095
[12:44:23.107] iteration 445 : loss : 0.038813, lr_: 0.000095
[12:44:23.318] iteration 446 : loss : 0.044466, lr_: 0.000095
[12:44:23.526] iteration 447 : loss : 0.052289, lr_: 0.000095
[12:44:23.734] iteration 448 : loss : 0.056685, lr_: 0.000095
[12:44:23.944] iteration 449 : loss : 0.050546, lr_: 0.000095
[12:44:24.151] iteration 450 : loss : 0.054136, lr_: 0.000095
[12:44:24.359] iteration 451 : loss : 0.051075, lr_: 0.000095
[12:44:24.568] iteration 452 : loss : 0.067820, lr_: 0.000095
[12:44:24.777] iteration 453 : loss : 0.046039, lr_: 0.000095
[12:44:24.984] iteration 454 : loss : 0.039703, lr_: 0.000095
[12:44:25.192] iteration 455 : loss : 0.046733, lr_: 0.000095
[12:44:25.401] iteration 456 : loss : 0.047012, lr_: 0.000095
[12:44:25.610] iteration 457 : loss : 0.043385, lr_: 0.000095
[12:44:25.819] iteration 458 : loss : 0.048905, lr_: 0.000095
[12:44:26.027] iteration 459 : loss : 0.042467, lr_: 0.000095
[12:44:26.234] iteration 460 : loss : 0.043679, lr_: 0.000095
[12:44:26.480] iteration 461 : loss : 0.045225, lr_: 0.000095
[12:44:26.688] iteration 462 : loss : 0.044639, lr_: 0.000095
[12:44:26.896] iteration 463 : loss : 0.043695, lr_: 0.000095
[12:44:27.104] iteration 464 : loss : 0.043708, lr_: 0.000095
[12:44:27.310] iteration 465 : loss : 0.055263, lr_: 0.000095
[12:44:27.518] iteration 466 : loss : 0.063451, lr_: 0.000095
[12:44:27.727] iteration 467 : loss : 0.046135, lr_: 0.000095
[12:44:27.933] iteration 468 : loss : 0.045618, lr_: 0.000095
[12:44:28.141] iteration 469 : loss : 0.048429, lr_: 0.000095
[12:44:28.349] iteration 470 : loss : 0.042562, lr_: 0.000095
[12:44:28.556] iteration 471 : loss : 0.043151, lr_: 0.000095
[12:44:28.763] iteration 472 : loss : 0.039571, lr_: 0.000095
[12:44:28.970] iteration 473 : loss : 0.052961, lr_: 0.000095
[12:44:29.177] iteration 474 : loss : 0.053290, lr_: 0.000095
[12:44:29.386] iteration 475 : loss : 0.055418, lr_: 0.000095
[12:44:29.593] iteration 476 : loss : 0.051436, lr_: 0.000095
[12:44:29.799] iteration 477 : loss : 0.045256, lr_: 0.000095
[12:44:30.007] iteration 478 : loss : 0.048254, lr_: 0.000095
[12:44:30.214] iteration 479 : loss : 0.042047, lr_: 0.000095
[12:44:30.421] iteration 480 : loss : 0.041518, lr_: 0.000095
[12:44:30.663] iteration 481 : loss : 0.045444, lr_: 0.000095
[12:44:30.871] iteration 482 : loss : 0.042889, lr_: 0.000095
[12:44:31.078] iteration 483 : loss : 0.040800, lr_: 0.000095
[12:44:31.286] iteration 484 : loss : 0.052350, lr_: 0.000095
[12:44:31.492] iteration 485 : loss : 0.044700, lr_: 0.000095
[12:44:31.699] iteration 486 : loss : 0.046726, lr_: 0.000095
[12:44:31.907] iteration 487 : loss : 0.041855, lr_: 0.000095
[12:44:32.113] iteration 488 : loss : 0.044481, lr_: 0.000095
[12:44:32.320] iteration 489 : loss : 0.048335, lr_: 0.000095
[12:44:32.527] iteration 490 : loss : 0.041801, lr_: 0.000095
[12:44:32.735] iteration 491 : loss : 0.042703, lr_: 0.000095
[12:44:32.941] iteration 492 : loss : 0.042315, lr_: 0.000095
[12:44:33.148] iteration 493 : loss : 0.044826, lr_: 0.000095
[12:44:33.354] iteration 494 : loss : 0.037975, lr_: 0.000095
[12:44:33.445] iteration 495 : loss : 0.044173, lr_: 0.000095
[12:44:33.489] 
Validation ===>
[12:44:39.088] avg_dsc: 0.815462
[12:44:39.995] iteration 496 : loss : 0.039470, lr_: 0.000095
[12:44:40.208] iteration 497 : loss : 0.038464, lr_: 0.000095
[12:44:40.416] iteration 498 : loss : 0.049296, lr_: 0.000095
[12:44:40.624] iteration 499 : loss : 0.048968, lr_: 0.000095
[12:44:40.834] iteration 500 : loss : 0.042750, lr_: 0.000095
[12:44:41.082] iteration 501 : loss : 0.042935, lr_: 0.000095
[12:44:41.290] iteration 502 : loss : 0.035418, lr_: 0.000095
[12:44:41.499] iteration 503 : loss : 0.038752, lr_: 0.000095
[12:44:41.706] iteration 504 : loss : 0.040720, lr_: 0.000094
[12:44:41.914] iteration 505 : loss : 0.044113, lr_: 0.000094
[12:44:42.122] iteration 506 : loss : 0.041072, lr_: 0.000094
[12:44:42.331] iteration 507 : loss : 0.041631, lr_: 0.000094
[12:44:42.539] iteration 508 : loss : 0.038072, lr_: 0.000094
[12:44:42.747] iteration 509 : loss : 0.044760, lr_: 0.000094
[12:44:42.955] iteration 510 : loss : 0.042091, lr_: 0.000094
[12:44:43.163] iteration 511 : loss : 0.035409, lr_: 0.000094
[12:44:43.371] iteration 512 : loss : 0.034603, lr_: 0.000094
[12:44:43.578] iteration 513 : loss : 0.044912, lr_: 0.000094
[12:44:43.786] iteration 514 : loss : 0.036259, lr_: 0.000094
[12:44:43.994] iteration 515 : loss : 0.037982, lr_: 0.000094
[12:44:44.202] iteration 516 : loss : 0.040448, lr_: 0.000094
[12:44:44.411] iteration 517 : loss : 0.037182, lr_: 0.000094
[12:44:44.619] iteration 518 : loss : 0.045405, lr_: 0.000094
[12:44:44.829] iteration 519 : loss : 0.036060, lr_: 0.000094
[12:44:45.037] iteration 520 : loss : 0.036190, lr_: 0.000094
[12:44:45.283] iteration 521 : loss : 0.041651, lr_: 0.000094
[12:44:45.493] iteration 522 : loss : 0.057387, lr_: 0.000094
[12:44:45.701] iteration 523 : loss : 0.053370, lr_: 0.000094
[12:44:45.910] iteration 524 : loss : 0.039125, lr_: 0.000094
[12:44:46.118] iteration 525 : loss : 0.039868, lr_: 0.000094
[12:44:46.326] iteration 526 : loss : 0.046464, lr_: 0.000094
[12:44:46.536] iteration 527 : loss : 0.040100, lr_: 0.000094
[12:44:46.745] iteration 528 : loss : 0.042052, lr_: 0.000094
[12:44:46.954] iteration 529 : loss : 0.040282, lr_: 0.000094
[12:44:47.164] iteration 530 : loss : 0.039498, lr_: 0.000094
[12:44:47.373] iteration 531 : loss : 0.036981, lr_: 0.000094
[12:44:47.582] iteration 532 : loss : 0.053903, lr_: 0.000094
[12:44:47.791] iteration 533 : loss : 0.042051, lr_: 0.000094
[12:44:47.999] iteration 534 : loss : 0.039339, lr_: 0.000094
[12:44:48.206] iteration 535 : loss : 0.038371, lr_: 0.000094
[12:44:48.414] iteration 536 : loss : 0.045588, lr_: 0.000094
[12:44:48.621] iteration 537 : loss : 0.038499, lr_: 0.000094
[12:44:48.828] iteration 538 : loss : 0.040316, lr_: 0.000094
[12:44:49.036] iteration 539 : loss : 0.042764, lr_: 0.000094
[12:44:49.244] iteration 540 : loss : 0.046848, lr_: 0.000094
[12:44:49.485] iteration 541 : loss : 0.040590, lr_: 0.000094
[12:44:49.693] iteration 542 : loss : 0.047689, lr_: 0.000094
[12:44:49.900] iteration 543 : loss : 0.034091, lr_: 0.000094
[12:44:50.108] iteration 544 : loss : 0.046328, lr_: 0.000094
[12:44:50.315] iteration 545 : loss : 0.036376, lr_: 0.000094
[12:44:50.522] iteration 546 : loss : 0.035495, lr_: 0.000094
[12:44:50.730] iteration 547 : loss : 0.040608, lr_: 0.000094
[12:44:50.938] iteration 548 : loss : 0.053549, lr_: 0.000094
[12:44:51.145] iteration 549 : loss : 0.039057, lr_: 0.000094
[12:44:51.237] iteration 550 : loss : 0.044788, lr_: 0.000094
[12:44:51.280] 
Validation ===>
[12:44:56.821] avg_dsc: 0.808812
[12:44:57.652] iteration 551 : loss : 0.038120, lr_: 0.000094
[12:44:57.866] iteration 552 : loss : 0.041885, lr_: 0.000094
[12:44:58.074] iteration 553 : loss : 0.046739, lr_: 0.000094
[12:44:58.281] iteration 554 : loss : 0.033352, lr_: 0.000094
[12:44:58.488] iteration 555 : loss : 0.041492, lr_: 0.000094
[12:44:58.697] iteration 556 : loss : 0.046106, lr_: 0.000094
[12:44:58.905] iteration 557 : loss : 0.045463, lr_: 0.000094
[12:44:59.113] iteration 558 : loss : 0.034967, lr_: 0.000094
[12:44:59.320] iteration 559 : loss : 0.035397, lr_: 0.000094
[12:44:59.529] iteration 560 : loss : 0.045933, lr_: 0.000094
[12:44:59.778] iteration 561 : loss : 0.034625, lr_: 0.000094
[12:44:59.987] iteration 562 : loss : 0.043385, lr_: 0.000094
[12:45:00.195] iteration 563 : loss : 0.042979, lr_: 0.000094
[12:45:00.403] iteration 564 : loss : 0.039523, lr_: 0.000094
[12:45:00.612] iteration 565 : loss : 0.043768, lr_: 0.000094
[12:45:00.821] iteration 566 : loss : 0.042368, lr_: 0.000094
[12:45:01.030] iteration 567 : loss : 0.035922, lr_: 0.000094
[12:45:01.240] iteration 568 : loss : 0.051943, lr_: 0.000094
[12:45:01.450] iteration 569 : loss : 0.043135, lr_: 0.000094
[12:45:01.664] iteration 570 : loss : 0.042001, lr_: 0.000094
[12:45:01.875] iteration 571 : loss : 0.037129, lr_: 0.000094
[12:45:02.084] iteration 572 : loss : 0.038519, lr_: 0.000094
[12:45:02.292] iteration 573 : loss : 0.046063, lr_: 0.000094
[12:45:02.503] iteration 574 : loss : 0.042153, lr_: 0.000094
[12:45:02.714] iteration 575 : loss : 0.038954, lr_: 0.000094
[12:45:02.925] iteration 576 : loss : 0.041842, lr_: 0.000094
[12:45:03.136] iteration 577 : loss : 0.040677, lr_: 0.000094
[12:45:03.344] iteration 578 : loss : 0.042356, lr_: 0.000094
[12:45:03.554] iteration 579 : loss : 0.043481, lr_: 0.000094
[12:45:03.765] iteration 580 : loss : 0.049203, lr_: 0.000094
[12:45:04.010] iteration 581 : loss : 0.040158, lr_: 0.000094
[12:45:04.220] iteration 582 : loss : 0.039041, lr_: 0.000094
[12:45:04.427] iteration 583 : loss : 0.037495, lr_: 0.000094
[12:45:04.637] iteration 584 : loss : 0.037020, lr_: 0.000094
[12:45:04.846] iteration 585 : loss : 0.049254, lr_: 0.000094
[12:45:05.055] iteration 586 : loss : 0.035138, lr_: 0.000094
[12:45:05.263] iteration 587 : loss : 0.042638, lr_: 0.000094
[12:45:05.475] iteration 588 : loss : 0.047219, lr_: 0.000094
[12:45:05.683] iteration 589 : loss : 0.042206, lr_: 0.000094
[12:45:05.890] iteration 590 : loss : 0.044215, lr_: 0.000094
[12:45:06.097] iteration 591 : loss : 0.044745, lr_: 0.000094
[12:45:06.304] iteration 592 : loss : 0.046693, lr_: 0.000094
[12:45:06.511] iteration 593 : loss : 0.035174, lr_: 0.000094
[12:45:06.719] iteration 594 : loss : 0.045965, lr_: 0.000094
[12:45:06.926] iteration 595 : loss : 0.034265, lr_: 0.000093
[12:45:07.132] iteration 596 : loss : 0.041108, lr_: 0.000093
[12:45:07.339] iteration 597 : loss : 0.038959, lr_: 0.000093
[12:45:07.547] iteration 598 : loss : 0.040917, lr_: 0.000093
[12:45:07.754] iteration 599 : loss : 0.045076, lr_: 0.000093
[12:45:07.962] iteration 600 : loss : 0.042225, lr_: 0.000093
[12:45:08.200] iteration 601 : loss : 0.057731, lr_: 0.000093
[12:45:08.407] iteration 602 : loss : 0.054827, lr_: 0.000093
[12:45:08.615] iteration 603 : loss : 0.050654, lr_: 0.000093
[12:45:08.822] iteration 604 : loss : 0.047753, lr_: 0.000093
[12:45:08.914] iteration 605 : loss : 0.045464, lr_: 0.000093
[12:45:08.959] 
Validation ===>
[12:45:14.528] avg_dsc: 0.786604
[12:45:15.405] iteration 606 : loss : 0.035430, lr_: 0.000093
[12:45:15.615] iteration 607 : loss : 0.049253, lr_: 0.000093
[12:45:15.824] iteration 608 : loss : 0.072447, lr_: 0.000093
[12:45:16.032] iteration 609 : loss : 0.048701, lr_: 0.000093
[12:45:16.239] iteration 610 : loss : 0.054785, lr_: 0.000093
[12:45:16.447] iteration 611 : loss : 0.053960, lr_: 0.000093
[12:45:16.656] iteration 612 : loss : 0.045605, lr_: 0.000093
[12:45:16.865] iteration 613 : loss : 0.050784, lr_: 0.000093
[12:45:17.072] iteration 614 : loss : 0.045267, lr_: 0.000093
[12:45:17.281] iteration 615 : loss : 0.043949, lr_: 0.000093
[12:45:17.488] iteration 616 : loss : 0.043513, lr_: 0.000093
[12:45:17.696] iteration 617 : loss : 0.035271, lr_: 0.000093
[12:45:17.905] iteration 618 : loss : 0.056216, lr_: 0.000093
[12:45:18.114] iteration 619 : loss : 0.037786, lr_: 0.000093
[12:45:18.323] iteration 620 : loss : 0.040276, lr_: 0.000093
[12:45:18.567] iteration 621 : loss : 0.036746, lr_: 0.000093
[12:45:18.774] iteration 622 : loss : 0.040231, lr_: 0.000093
[12:45:18.982] iteration 623 : loss : 0.041146, lr_: 0.000093
[12:45:19.191] iteration 624 : loss : 0.044733, lr_: 0.000093
[12:45:19.400] iteration 625 : loss : 0.043836, lr_: 0.000093
[12:45:19.607] iteration 626 : loss : 0.061690, lr_: 0.000093
[12:45:19.815] iteration 627 : loss : 0.038709, lr_: 0.000093
[12:45:20.023] iteration 628 : loss : 0.037062, lr_: 0.000093
[12:45:20.231] iteration 629 : loss : 0.036411, lr_: 0.000093
[12:45:20.440] iteration 630 : loss : 0.040859, lr_: 0.000093
[12:45:20.651] iteration 631 : loss : 0.037513, lr_: 0.000093
[12:45:20.859] iteration 632 : loss : 0.037977, lr_: 0.000093
[12:45:21.067] iteration 633 : loss : 0.045433, lr_: 0.000093
[12:45:21.276] iteration 634 : loss : 0.035578, lr_: 0.000093
[12:45:21.483] iteration 635 : loss : 0.037103, lr_: 0.000093
[12:45:21.694] iteration 636 : loss : 0.035442, lr_: 0.000093
[12:45:21.903] iteration 637 : loss : 0.036640, lr_: 0.000093
[12:45:22.110] iteration 638 : loss : 0.035868, lr_: 0.000093
[12:45:22.319] iteration 639 : loss : 0.045847, lr_: 0.000093
[12:45:22.527] iteration 640 : loss : 0.037815, lr_: 0.000093
[12:45:22.774] iteration 641 : loss : 0.049856, lr_: 0.000093
[12:45:22.981] iteration 642 : loss : 0.045960, lr_: 0.000093
[12:45:23.189] iteration 643 : loss : 0.038613, lr_: 0.000093
[12:45:23.397] iteration 644 : loss : 0.035299, lr_: 0.000093
[12:45:23.605] iteration 645 : loss : 0.036753, lr_: 0.000093
[12:45:23.812] iteration 646 : loss : 0.044302, lr_: 0.000093
[12:45:24.019] iteration 647 : loss : 0.033628, lr_: 0.000093
[12:45:24.226] iteration 648 : loss : 0.038995, lr_: 0.000093
[12:45:24.433] iteration 649 : loss : 0.044335, lr_: 0.000093
[12:45:24.641] iteration 650 : loss : 0.035272, lr_: 0.000093
[12:45:24.848] iteration 651 : loss : 0.036002, lr_: 0.000093
[12:45:25.055] iteration 652 : loss : 0.036847, lr_: 0.000093
[12:45:25.263] iteration 653 : loss : 0.037309, lr_: 0.000093
[12:45:25.469] iteration 654 : loss : 0.042292, lr_: 0.000093
[12:45:25.676] iteration 655 : loss : 0.043803, lr_: 0.000093
[12:45:25.883] iteration 656 : loss : 0.036042, lr_: 0.000093
[12:45:26.091] iteration 657 : loss : 0.036108, lr_: 0.000093
[12:45:26.298] iteration 658 : loss : 0.038977, lr_: 0.000093
[12:45:26.505] iteration 659 : loss : 0.033219, lr_: 0.000093
[12:45:26.596] iteration 660 : loss : 0.045221, lr_: 0.000093
[12:45:26.666] 
Validation ===>
[12:45:32.244] avg_dsc: 0.810867
[12:45:33.099] iteration 661 : loss : 0.030563, lr_: 0.000093
[12:45:33.307] iteration 662 : loss : 0.040825, lr_: 0.000093
[12:45:33.516] iteration 663 : loss : 0.039497, lr_: 0.000093
[12:45:33.725] iteration 664 : loss : 0.031899, lr_: 0.000093
[12:45:33.934] iteration 665 : loss : 0.034369, lr_: 0.000093
[12:45:34.144] iteration 666 : loss : 0.038670, lr_: 0.000093
[12:45:34.352] iteration 667 : loss : 0.035871, lr_: 0.000093
[12:45:34.560] iteration 668 : loss : 0.054017, lr_: 0.000093
[12:45:34.767] iteration 669 : loss : 0.038819, lr_: 0.000093
[12:45:34.975] iteration 670 : loss : 0.051121, lr_: 0.000093
[12:45:35.184] iteration 671 : loss : 0.035160, lr_: 0.000093
[12:45:35.394] iteration 672 : loss : 0.036496, lr_: 0.000093
[12:45:35.603] iteration 673 : loss : 0.034512, lr_: 0.000093
[12:45:35.810] iteration 674 : loss : 0.040579, lr_: 0.000093
[12:45:36.018] iteration 675 : loss : 0.045334, lr_: 0.000093
[12:45:36.228] iteration 676 : loss : 0.043500, lr_: 0.000093
[12:45:36.436] iteration 677 : loss : 0.041306, lr_: 0.000093
[12:45:36.645] iteration 678 : loss : 0.036569, lr_: 0.000093
[12:45:36.854] iteration 679 : loss : 0.031258, lr_: 0.000093
[12:45:37.061] iteration 680 : loss : 0.046508, lr_: 0.000093
[12:45:37.302] iteration 681 : loss : 0.039937, lr_: 0.000093
[12:45:37.509] iteration 682 : loss : 0.037234, lr_: 0.000093
[12:45:37.717] iteration 683 : loss : 0.055023, lr_: 0.000093
[12:45:37.925] iteration 684 : loss : 0.035243, lr_: 0.000093
[12:45:38.133] iteration 685 : loss : 0.034591, lr_: 0.000093
[12:45:38.343] iteration 686 : loss : 0.035833, lr_: 0.000092
[12:45:38.558] iteration 687 : loss : 0.038545, lr_: 0.000092
[12:45:38.766] iteration 688 : loss : 0.041686, lr_: 0.000092
[12:45:38.974] iteration 689 : loss : 0.037490, lr_: 0.000092
[12:45:39.182] iteration 690 : loss : 0.034864, lr_: 0.000092
[12:45:39.389] iteration 691 : loss : 0.035676, lr_: 0.000092
[12:45:39.598] iteration 692 : loss : 0.043289, lr_: 0.000092
[12:45:39.807] iteration 693 : loss : 0.032398, lr_: 0.000092
[12:45:40.016] iteration 694 : loss : 0.047065, lr_: 0.000092
[12:45:40.226] iteration 695 : loss : 0.042563, lr_: 0.000092
[12:45:40.433] iteration 696 : loss : 0.037858, lr_: 0.000092
[12:45:40.641] iteration 697 : loss : 0.035523, lr_: 0.000092
[12:45:40.851] iteration 698 : loss : 0.039530, lr_: 0.000092
[12:45:41.058] iteration 699 : loss : 0.040231, lr_: 0.000092
[12:45:41.265] iteration 700 : loss : 0.040014, lr_: 0.000092
[12:45:41.504] iteration 701 : loss : 0.038441, lr_: 0.000092
[12:45:41.711] iteration 702 : loss : 0.040870, lr_: 0.000092
[12:45:41.919] iteration 703 : loss : 0.035358, lr_: 0.000092
[12:45:42.127] iteration 704 : loss : 0.038139, lr_: 0.000092
[12:45:42.334] iteration 705 : loss : 0.033315, lr_: 0.000092
[12:45:42.542] iteration 706 : loss : 0.037842, lr_: 0.000092
[12:45:42.748] iteration 707 : loss : 0.035189, lr_: 0.000092
[12:45:42.956] iteration 708 : loss : 0.033382, lr_: 0.000092
[12:45:43.163] iteration 709 : loss : 0.041461, lr_: 0.000092
[12:45:43.370] iteration 710 : loss : 0.036678, lr_: 0.000092
[12:45:43.577] iteration 711 : loss : 0.031213, lr_: 0.000092
[12:45:43.784] iteration 712 : loss : 0.041165, lr_: 0.000092
[12:45:43.990] iteration 713 : loss : 0.032597, lr_: 0.000092
[12:45:44.197] iteration 714 : loss : 0.034382, lr_: 0.000092
[12:45:44.289] iteration 715 : loss : 0.032279, lr_: 0.000092
